EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,EVENT_TYPE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
360328,LANIER CO.,TEETERVILLE,3/3/2012,Tornado,3,0,0,500000,0,GA,0,0,6.32,390,LAKELAND,31.0254,-83.185,31.0432,-83.0804
362955,WASHTENAW CO.,HUDSON MILLS,3/15/2012,Tornado,3,0,0,12000000,0,MI,0,0,7.57,800,SCIO,42.3956,-83.9571,42.3177,-83.853
364383,LINCOLN CO.,NORTH PLATTE,3/18/2012,Tornado,3,0,2,500000,0,NE,0,0,6.7,100,NORTH PLATTE,41.0149,-100.8717,41.1117,-100.8639
364385,LINCOLN CO.,NORTH PLATTE,3/18/2012,Tornado,3,0,2,750000,0,NE,0,0,1.71,100,NORTH PLATTE,41.1444,-100.8722,41.1681,-100.8626
377573,KAUFMAN CO.,FORNEY,4/3/2012,Tornado,3,0,7,100000000,0,TX,0,0,7.73,150,LAWRENCE,32.7495,-96.47,32.7991,-96.3508
377580,ROCKWALL CO.,BLACKLAND,4/3/2012,Tornado,3,0,3,15000000,0,TX,0,0,2.38,400,BLACKLAND,32.878,-96.3286,32.8998,-96.2968
366383,ELLSWORTH CO.,KANAPOLIS RES,4/14/2012,Tornado,4,0,0,0,0,KS,0,0,6.31,400,KANAPOLIS RES,38.523,-98.008,38.588,-97.926
380694,KIOWA CO.,JOY,4/14/2012,Tornado,3,0,0,0,0,KS,0,0,12.12,1500,BRENHAM,37.6134,-99.3765,37.7335,-99.2149
380696,EDWARDS CO.,FELLSBURG,4/14/2012,Tornado,3,0,0,0,0,KS,0,0,25.2,1720,TROUSDALE,37.7335,-99.2149,37.872,-99.0224
380707,STAFFORD CO.,DILLWYN,4/14/2012,Tornado,3,0,0,0,0,KS,0,0,29.9,2640,HUDSON,37.9451,-98.8958,38.21,-98.47
366415,SUMNER CO.,ARGONIA,4/14/2012,Tornado,3,0,0,0,0,KS,0,0,18.11,400,CONWAY SPGS,37.155,-97.8,37.393,-97.662
366421,SEDGWICK CO.,HAYSVILLE,4/14/2012,Tornado,3,0,38,500000000,0,KS,0,0,13.2,1760,EASTBOROUGH,37.548,-97.348,37.697,-97.197
378787,ELLIS CO.,ARNETT,4/14/2012,Tornado,3,0,0,0,0,OK,0,0,15,400,FARGO,36.1133,-99.7837,36.276,-99.604
378771,WOODWARD CO.,TANGIER,4/14/2012,Tornado,3,6,29,0,0,OK,0,0,19,400,WOODWARD,36.276,-99.604,36.4879,-99.39
372112,HARPER CO.,DUQUOIN,5/19/2012,Tornado,3,0,0,0,0,KS,0,0,5.3,100,DUQUOIN,37.3576,-98.2344,37.3837,-98.1436
372116,KINGMAN CO.,SPIVEY,5/19/2012,Tornado,3,0,0,0,0,KS,0,0,4.42,75,RAGO,37.3855,-98.1409,37.411,-98.067
372114,HARPER CO.,ATTICA,5/19/2012,Tornado,3,0,0,0,0,KS,0,0,9.68,150,HARPER,37.27,-98.22,37.296,-98.047
412029,SCOTT CO.,STEEL,10/17/2012,Tornado,3,0,1,1500000,0,MS,0,0,7.59,880,LAKE,32.4374,-89.4521,32.4131,-89.3252
412030,NEWTON CO.,HAZEL,10/17/2012,Tornado,3,0,0,1000000,0,MS,0,0,6.77,880,LAWRENCE,32.4129,-89.323,32.3903,-89.21
426570,HOUSTON CO.,FODICE,12/25/2012,Tornado,3,0,0,700000,0,TX,0,0,9.72,300,ARBOR,31.1613,-95.3208,31.2528,-95.1959
423982,PEARL RIVER CO.,MILL CREEK,12/25/2012,Tornado,3,0,8,2500000,0,MS,0,0,24.05,175,SILVER RUN,30.65,-89.681,30.839,-89.341
428260,BARTOW CO.,ADAIRSVILLE,1/30/2013,Tornado,3,1,9,60000000,0,GA,0,0,5.06,900,ADAIRSVILLE,34.3411,-84.9527,34.4,-84.9
428261,GORDON CO.,BLACKWOOD,1/30/2013,Tornado,3,0,8,15000000,0,GA,0,0,16.72,900,PETERSBURG,34.4,-84.9,34.5981,-84.7313
433413,LAMAR CO.,OAK GROVE,2/10/2013,Tornado,4,0,8,13500000,0,MS,0,0,7.55,1320,WARDWELL STATION,31.2802,-89.4665,31.3215,-89.348
433414,FORREST CO.,HATTIESBURG,2/10/2013,Tornado,3,0,63,25000000,0,MS,0,0,12.3,1320,MACEDONIA,31.321,-89.348,31.365,-89.146
439748,KEMPER CO.,DAMASCUS,4/11/2013,Tornado,3,1,5,700000,0,MS,0,0,23.81,1320,WAHALAK,32.6393,-88.8665,32.926,-88.639
439749,NOXUBEE CO.,SHUQUALAK,4/11/2013,Tornado,3,0,4,500000,0,MS,0,0,30.17,1320,PRETORIA,32.926,-88.639,33.2652,-88.3107
443090,HOOD CO.,MAMBRINO,5/15/2013,Tornado,4,6,54,143000000,0,TX,0,0,2.5,400,ACTON,32.412,-97.754,32.438,-97.7243
443356,JOHNSON CO.,LAKE PAT CLEBURNE,5/15/2013,Tornado,3,0,7,124000000,0,TX,0,0,7.79,1733,CLEBURNE,32.255,-97.495,32.339,-97.406
457695,PAWNEE CO.,BURDETT RUCKER ARPT,5/18/2013,Tornado,4,0,0,140000,0,KS,0,0,7,1100,BURDETT ROZEL ARPT,38.1429,-99.4706,38.231,-99.4301
451535,LINCOLN CO.,FALLIS,5/19/2013,Tornado,3,0,4,0,0,OK,0,0,15,1200,TRYON,35.73,-97.141,35.847,-96.92
451505,CLEVELAND CO.,LAKE THUNDERBIRD DAM,5/19/2013,Tornado,3,0,4,0,0,OK,0,0,10.5,1150,STELLA,35.2531,-97.3001,35.308,-97.142
451506,POTTAWATOMIE CO.,PINK,5/19/2013,Tornado,4,2,6,0,0,OK,0,0,12.5,1500,AYDELOTTE,35.308,-97.142,35.423,-96.981
451537,MCCLAIN CO.,NEWCASTLE,5/20/2013,Tornado,4,0,5,0,0,OK,0,0,1.85,1280,NEWCASTLE,35.284,-97.628,35.303,-97.605
451572,CLEVELAND CO.,MOORE,5/20/2013,Tornado,5,24,207,2000000000,0,OK,0,0,12,1900,STANLEY DRAPER LAKE DAM,35.303,-97.605,35.341,-97.3999
450326,SMITH CO.,LEBANON,5/27/2013,Tornado,3,0,1,1400000,3000000,KS,0,0,2.18,1580,LEBANON,39.857,-98.543,39.847,-98.504
450327,JEWELL CO.,SALEM,5/27/2013,Tornado,3,0,1,400000,500000,KS,0,0,3.56,1580,ESBON,39.847,-98.504,39.838,-98.438
443113,NEMAHA CO.,CENTRALIA,5/28/2013,Tornado,3,0,0,0,0,KS,0,0,4.4,900,CORNING,39.6676,-96.1213,39.672,-96.0644
443197,OTTAWA CO.,LINDSEY,5/28/2013,Tornado,3,0,0,0,0,KS,0,0,2.33,1000,BENNINGTON,39.0376,-97.709,39.0299,-97.6667
453682,CANADIAN CO.,CALUMET,5/31/2013,Tornado,3,8,26,300000,0,OK,0,0,16.2,4576,RICHLAND,35.485,-98.096,35.502,-97.848
462224,ST. CHARLES CO.,DEFIANCE,5/31/2013,Tornado,3,0,8,50000000,0,MO,0,0,14.76,950,ST CHARLES,38.6867,-90.7498,38.7541,-90.4899
461887,MADISON CO.,OLDENBURG,5/31/2013,Tornado,3,0,0,0,0,IL,0,0,8.63,150,EDWARDSVILLE,38.8131,-90.1155,38.8442,-89.9602
446146,WRIGHT CO.,OLAF,6/12/2013,Tornado,3,0,0,500000,5000,IA,0,0,6.2,200,BELMOND,42.8824,-93.6832,42.8384,-93.5811
472670,WAYNE CO.,ALTONA,10/4/2013,Tornado,4,0,15,0,0,NE,0,0,10.77,2428.8,WAYNE ARPT,42.128,-97.077,42.2643,-96.9559
473017,KNOX CO.,CREIGHTON,10/4/2013,Tornado,3,0,0,0,0,NE,0,0,6.43,590,BAZILE MILLS,42.4339,-97.8817,42.5255,-97.9038
476100,WOODBURY CO.,CLIMBING HILL,10/4/2013,Tornado,4,0,0,2000000,0,IA,0,0,22.66,2600,PIERSON,42.3319,-96.1086,42.5609,-95.7905
483775,TAZEWELL CO.,MARQUETTE HGTS,11/17/2013,Tornado,4,3,121,910000000,0,IL,0,0,14.16,880,PEKIN JCT,40.622,-89.5678,40.7482,-89.3549
483781,WOODFORD CO.,METAMORA,11/17/2013,Tornado,3,0,4,25000000,0,IL,0,0,20.7,880,MINONK,40.7482,-89.3549,40.926,-89.0363
482450,WASHINGTON CO.,ADDIEVILLE,11/17/2013,Tornado,4,2,2,0,0,IL,0,0,10.59,200,HOYLETON,38.42,-89.45,38.48,-89.27
483864,DOUGLAS CO.,FICKLIN,11/17/2013,Tornado,3,0,0,1200000,0,IL,0,0,8.04,440,VILLA GROVE,39.8413,-88.3291,39.8796,-88.1859
483893,CHAMPAIGN CO.,THOMASBORO,11/17/2013,Tornado,3,0,6,60000000,0,IL,0,0,14.67,880,PENFIELD,40.2351,-88.1663,40.3485,-87.931
480997,SCOTT CO.,VANDUSER,11/17/2013,Tornado,3,0,0,1000000,0,MO,0,0,14.25,600,PORTER,37.0209,-89.7338,37.0327,-89.4759
480989,MASSAC CO.,BROOKPORT,11/17/2013,Tornado,3,3,33,5500000,0,IL,0,0,7.77,500,UNIONVILLE,37.1246,-88.6368,37.1225,-88.4958
480965,UNION CO.,CHAPMAN,11/17/2013,Tornado,3,0,0,500000,0,KY,0,0,10.31,200,WAVERLY,37.7006,-87.9403,37.7322,-87.7559
485368,TIPPECANOE CO.,NORTH CRANE,11/17/2013,Tornado,3,0,0,750000,0,IN,0,0,8.69,100,PETTIT,40.3462,-86.8342,40.4133,-86.6946
485059,CASS CO.,YOUNG AMERICA,11/17/2013,Tornado,3,0,0,0,0,IN,0,0,9.38,100,LINCOLN,40.5637,-86.3743,40.6257,-86.2153
480994,HOPKINS CO.,ROMNEY,11/17/2013,Tornado,3,0,1,700000,0,KY,0,0,8.23,200,MT CARMEL,37.1533,-87.4898,37.1705,-87.3419
505635,BEAUFORT CO.,CHOCOWINITY,4/25/2014,Tornado,3,0,16,15000000,0,NC,0,1,20.99,350,YEATESVILLE,35.51,-77.12,35.55,-76.75
504758,PULASKI CO.,FERNDALE,4/27/2014,Tornado,3,3,25,13000000,0,AR,0,0,14.43,1320,ROLAND,34.7787,-92.652,34.913,-92.4572
504760,FAULKNER CO.,PALARM,4/27/2014,Tornado,4,12,167,210000000,0,AR,0,0,24.24,1320,NAYLOR,34.913,-92.4572,35.1271,-92.1179
515209,LEE CO.,BISSELL,4/28/2014,Tornado,3,0,30,15000000,0,MS,0,1,19.21,440,EGGVILLE,34.2261,-88.8242,34.3788,-88.543
515210,ITAWAMBA CO.,CENTERVILLE,4/28/2014,Tornado,3,0,2,3000000,0,MS,0,0,10.74,440,SAND SPGS,34.3788,-88.543,34.4643,-88.3855
515211,PRENTISS CO.,HAZELDELL,4/28/2014,Tornado,3,0,0,10000,0,MS,0,0,1.02,440,HAZELDELL,34.4643,-88.3855,34.4725,-88.3706
508158,WINSTON CO.,ZAMA,4/28/2014,Tornado,4,10,81,115000000,6500000,MS,0,0,25.01,1320,BETHEDEN,32.932,-89.3067,33.1893,-89.0028
505288,LIMESTONE CO.,WHEELER LAKE NORTH,4/28/2014,Tornado,3,2,30,0,0,AL,0,0,15.56,600,ATHENS,34.7753,-87.2324,34.8184,-86.9633
508388,RANKIN CO.,LAKELAND,4/28/2014,Tornado,3,1,10,13000000,200000,MS,0,0,28.59,400,CLARKSBURG,32.2319,-90.206,32.3261,-89.7294
516099,SCOTT CO.,FOREST,4/28/2014,Tornado,3,0,3,700000,0,MS,0,0,4.27,150,LAKE,32.3703,-89.4564,32.3743,-89.3835
505228,LINCOLN CO.,LINCOLN,4/28/2014,Tornado,3,2,0,0,0,TN,0,0,20.91,500,CHAMP,35.0066,-86.5497,35.1738,-86.3697
505320,CULLMAN CO.,WHITE CITY,4/28/2014,Tornado,3,0,0,0,0,AL,0,0,8.88,350,SIMCOE,34.0957,-86.7598,34.2233,-86.7407
516624,JONES CO.,ERRATA,4/28/2014,Tornado,3,0,15,1500000,300000,MS,0,0,8.71,880,SANDERSVILLE,31.7419,-89.0892,31.7643,-88.9432
523242,ETOWAH CO.,WHITESBORO,4/28/2014,Tornado,3,0,0,0,0,AL,0,0,2.53,600,WHITESBORO,34.1703,-86.0439,34.1995,-86.0209
523251,LEE CO.,PRINCE XRD,4/29/2014,Tornado,3,0,13,0,0,AL,0,0,11.14,1200,STONEWALL,32.4704,-85.2302,32.568,-85.0804
510467,CLAY CO.,FAIRFIELD,5/11/2014,Tornado,3,0,0,12500000,0,NE,0,0,18.6,1300,SUTTON,40.4926,-98.1207,40.6407,-97.8247
510468,FILLMORE CO.,GRAFTON,5/11/2014,Tornado,3,0,0,1500000,0,NE,0,0,1.61,1300,GRAFTON,40.6407,-97.8247,40.652,-97.7978
510472,FILLMORE CO.,EXETER,5/11/2014,Tornado,3,0,0,7500000,0,NE,0,0,1.2,2640,EXETER,40.6922,-97.4531,40.6986,-97.4317
510480,YORK CO.,MC COOL JCT,5/11/2014,Tornado,3,0,0,1500000,0,NE,0,0,3.81,2640,MC COOL JCT,40.6986,-97.4317,40.7258,-97.3684
506833,SEWARD CO.,CORDOVA,5/11/2014,Tornado,3,0,0,2400000,0,NE,0,0,14.13,2540,RUBY,40.7259,-97.3683,40.8191,-97.128
517945,GREENE CO.,XENIA PORT XENIA ARP,5/14/2014,Tornado,3,0,0,500000,0,OH,0,0,8.93,400,GLADSTONE,39.6808,-83.848,39.7753,-83.7333
513755,SCHENECTADY CO.,BRAMAN CORNERS,5/22/2014,Tornado,3,0,0,0,0,NY,0,0,6.28,440,QUAKER STREET,42.82,-74.19,42.7336,-74.1515
510331,NEMAHA CO.,BERN,6/3/2014,Tornado,3,0,2,0,0,KS,0,0,6.33,500,BERN,39.97,-96.0455,39.9274,-95.9397
514013,STANTON CO.,STANTON,6/16/2014,Tornado,4,0,0,2000000,250000,NE,0,0,12.11,400,STANTON,41.893,-97.33,42.0441,-97.2105
514014,STANTON CO.,STANTON,6/16/2014,Tornado,4,1,20,12000000,250000,NE,0,0,8.05,500,PILGER,41.9528,-97.1369,42.0297,-97.0193
514042,CUMING CO.,WISNER,6/16/2014,Tornado,4,1,0,1000000,250000,NE,0,0,8.6,500,WISNER,41.9797,-97.0198,42.091,-96.9449
514015,CUMING CO.,TILDEN,6/16/2014,Tornado,3,0,0,500000,0,NE,0,0,11.17,500,TILDEN,42.0297,-97.0193,42.0908,-96.931
514022,WAYNE CO.,ALTONA,6/16/2014,Tornado,4,0,0,1500000,0,NE,0,0,4.72,500,ALTONA,42.0908,-96.931,42.122,-96.8492
514044,WAYNE CO.,ALTONA,6/16/2014,Tornado,4,0,0,3000000,0,NE,0,0,9.79,530,WAKEFIELD,42.127,-96.8686,42.2646,-96.8235
531145,DANE CO.,VERONA,6/16/2014,Tornado,3,0,0,14000000,0,WI,0,0,0.96,100,VERONA,43.0024,-89.5579,43.0059,-89.5397
515637,CARTER CO.,CAPITOL,6/17/2014,Tornado,3,0,0,0,0,MT,0,0,10,880,CAPITOL,45.4783,-104.1832,45.5678,-104.1332
514395,CEDAR CO.,COLERIDGE,6/17/2014,Tornado,3,0,0,2000000,0,NE,0,0,3.96,2059,COLERIDGE,42.5371,-97.2563,42.5275,-97.1797
524717,JERAULD CO.,LANE,6/18/2014,Tornado,4,0,2,300000,0,SD,0,0,11.26,880,ALPENA,44.0372,-98.4032,44.1967,-98.4031
526284,CAMPBELL CO.,WELL SPG,7/27/2014,Tornado,3,0,0,0,0,TN,0,0,2.85,800,WELL SPG,36.4695,-83.9766,36.4495,-83.9318
526506,CLAIBORNE CO.,SPEEDWELL,7/27/2014,Tornado,3,0,0,0,0,TN,0,0,1.81,800,SPEEDWELL,36.4495,-83.9318,36.4368,-83.9034
552175,MARION CO.,COLUMBIA,12/23/2014,Tornado,3,3,50,25000000,0,MS,0,0,12.51,880,COLUMBIA MARION ARPT,31.2273,-89.8331,31.3248,-89.6546
574337,OGLE CO.,CARTHAGE,4/9/2015,Tornado,4,0,0,10000000,0,IL,0,0,20.94,700,MONROE CENTER,41.8886,-89.2381,42.0947,-88.9392
574338,DE KALB CO.,FAIRDALE,4/9/2015,Tornado,3,2,11,8000000,0,IL,0,0,4.83,700,FAIRDALE,42.0947,-88.9392,42.1529,-88.8869
581795,GRADY CO.,AMBER,5/6/2015,Tornado,3,0,0,0,0,OK,0,0,10.3,1500,BRIDGE CREEK,35.1576,-97.8032,35.2664,-97.6984
565780,SEDGWICK CO.,MT HOPE,5/6/2015,Tornado,3,0,1,600000,0,KS,0,0,5.22,125,MT HOPE,37.8404,-97.6507,37.912,-97.6203
565935,REPUBLIC CO.,NEW TABOR,5/6/2015,Tornado,3,0,0,0,0,KS,0,0,1.87,100,NEW TABOR,39.8584,-97.5478,39.8785,-97.5243
581866,OKLAHOMA CO.,VALLEY BROOK,5/6/2015,Tornado,3,0,12,0,0,OK,0,0,2,700,VALLEY BROOK,35.4061,-97.4769,35.4209,-97.4994
575796,EASTLAND CO.,NIMROD,5/9/2015,Tornado,3,1,2,300000,100000,TX,0,0,3.79,1400,CISCO,32.3032,-99.0133,32.3098,-98.9489
570339,VAN ZANDT CO.,PRIMROSE,5/10/2015,Tornado,3,2,43,40000000,0,TX,0,0,10.22,700,VAN,32.4095,-95.619,32.5569,-95.6329
582231,JACKSON CO.,ELMER,5/16/2015,Tornado,3,0,0,0,0,OK,0,0,9.6,1600,HUMPHREYS,34.4363,-99.3502,34.5055,-99.2079
582554,ATOKA CO.,CANEY,5/25/2015,Tornado,3,0,1,0,0,OK,0,0,5.3,700,CANEY,34.157,-96.1792,34.2308,-96.1856
574167,BOULDER CO.,HIGHLAND,6/4/2015,Tornado,3,0,0,0,0,CO,0,0,5.84,440,LYONS,40.25,-105.08,40.26,-105.19
574168,LARIMER CO.,BERTHOUD,6/4/2015,Tornado,3,0,0,0,0,CO,0,0,0.87,440,BERTHOUD,40.26,-105.19,40.27,-105.2
580233,MONROE CO.,WELLER,6/22/2015,Tornado,3,0,0,150000,20000,IA,0,0,9.4,575,HITEMAN,41.145,-93.0991,41.058,-92.9603
590644,GRUNDY CO.,PAYTONVILLE,6/22/2015,Tornado,3,0,7,25000000,0,IL,0,0,7.7,1320,DIAMOND,41.3082,-88.3823,41.2641,-88.2462
580032,RENO CO.,NICKERSON,7/13/2015,Tornado,3,0,0,250000,0,KS,0,0,3.7,350,NICKERSON,38.1732,-98.0129,38.133,-98.058
609658,SEWARD CO.,HAYNE,11/16/2015,Tornado,3,0,0,0,0,KS,0,0,18.56,1900,KISMET,37.0933,-100.8699,37.2834,-100.6453
608861,GRAY CO.,KINGS MILL,11/16/2015,Tornado,3,0,0,0,0,TX,0,0,23.16,750,HOOVER,35.299,-101.021,35.6204,-100.776
608862,ROBERTS CO.,CODMAN,11/16/2015,Tornado,3,0,0,0,0,TX,0,0,8.7,750,MIAMI,35.6204,-100.776,35.7333,-100.7073
608859,GRAY CO.,PAMPA,11/16/2015,Tornado,3,0,0,0,0,TX,0,0,10.92,500,HOOVER,35.457,-100.966,35.58,-100.844
610224,COAHOMA CO.,AFRICA,12/23/2015,Tornado,3,2,19,600000,0,MS,0,0,14.53,800,CLAREMONT,34.0499,-90.6598,34.1695,-90.451
610230,QUITMAN CO.,SABINO,12/23/2015,Tornado,3,0,7,734000,0,MS,0,0,18.68,800,DARLING,34.1695,-90.451,34.3402,-90.1974
610231,PANOLA CO.,CURTIS STATION,12/23/2015,Tornado,3,0,2,1000000,0,MS,0,0,23.87,800,GLENVILLE,34.3402,-90.1974,34.5175,-89.8379
610234,TATE CO.,TYRO,12/23/2015,Tornado,4,0,0,5000,0,MS,0,0,2.4,1300,WYATTE,34.5955,-89.7055,34.6131,-89.6691
610235,MARSHALL CO.,CHULAHOMA,12/23/2015,Tornado,4,2,30,5000000,0,MS,0,0,25.14,1300,HIGDON,34.6131,-89.6691,34.8117,-89.2983
610236,BENTON CO.,ASHLAND,12/23/2015,Tornado,4,6,1,1960000,0,MS,0,0,18.32,1300,HOPEWELL,34.8117,-89.2983,34.9428,-89.0174
610237,TIPPAH CO.,TIPLERSVILLE,12/23/2015,Tornado,4,1,5,2500000,0,MS,0,0,7.83,1300,BROWNFIELD,34.9428,-89.0174,34.9958,-88.8952
610239,HARDEMAN CO.,POOR,12/23/2015,Tornado,4,0,0,227000,0,TN,0,0,7.09,1300,POCAHONTAS,34.9958,-88.8952,35.0471,-88.7866
611942,MCNAIRY CO.,CHEWALLA,12/23/2015,Tornado,4,0,0,1230000,0,TN,0,0,14.31,1300,SELMER,35.0471,-88.7866,35.1496,-88.5666
607146,WAYNE CO.,LUTTS,12/23/2015,Tornado,3,0,4,2000000,500000,TN,0,0,25.29,800,NORTH HIGHLAND,35.1353,-87.9651,35.3183,-87.577
606461,ELLIS CO.,SARDIS,12/26/2015,Tornado,3,0,46,8360000,0,TX,0,0,6.73,125,OVILLA,32.4623,-96.909,32.547,-96.852
606463,DALLAS CO.,DE SOTO CARROLL ARPT,12/26/2015,Tornado,3,0,0,1370000,0,TX,0,0,1.79,125,DESOTO,32.547,-96.852,32.5699,-96.8376
606471,DALLAS CO.,NEW HOPE,12/26/2015,Tornado,4,10,468,26000000,0,TX,0,0,9.21,550,ROWLETT,32.796,-96.5894,32.915,-96.518
620077,ESCAMBIA CO.,MC DAVID,2/15/2016,Tornado,3,0,3,5000000,0,FL,0,0,12.57,300,SOUTH FLOMATON,30.8707,-87.381,30.9968,-87.2281
617674,ASSUMPTION PAR.,WESTFIELD,2/23/2016,Tornado,3,0,0,0,0,LA,0,0,7.78,350,BRULIE MAURIN,29.9903,-91.0794,30.0408,-90.9632
621845,ESCAMBIA CO.,FERRY PASS,2/23/2016,Tornado,3,0,3,22000000,0,FL,0,0,2.99,300,ESCAMBIA,30.4907,-87.2052,30.5171,-87.1655
619440,APPOMATTOX CO.,SPRING MILLS,2/24/2016,Tornado,3,1,7,11200000,0,VA,0,0,16.89,400,HIXBURG,37.2318,-78.8576,37.403,-78.648
621868,ESSEX CO.,HOWERTONS,2/24/2016,Tornado,3,0,25,4500000,750000,VA,0,0,10.7,500,TAPPAHANNOCK,37.8285,-76.9681,37.9625,-76.8699
633058,GARVIN CO.,HENNEPIN,5/9/2016,Tornado,4,1,0,1000000,0,OK,0,0,8.9,400,WYNNEWOOD,34.559,-97.357,34.589,-97.21
633084,MURRAY CO.,JOY,5/9/2016,Tornado,3,0,0,4000000,0,OK,0,0,15.1,1500,HICKORY,34.565,-97.146,34.593,-96.884
633089,JOHNSTON CO.,CONNERVILLE,5/9/2016,Tornado,3,1,0,250000,0,OK,0,0,8.6,700,BROMIDE,34.391,-96.638,34.419,-96.492
638856,CHOCTAW CO.,BOSWELL AMMONS ARPT,5/9/2016,Tornado,3,0,2,3000000,0,OK,0,0,10.4,3100,UNGER,33.9861,-95.9379,34.0049,-95.7588
628414,GRAVES CO.,DUBLIN,5/10/2016,Tornado,3,0,10,3500000,0,KY,0,0,15.35,450,HICKSVILLE,36.7551,-88.7525,36.8113,-88.4842
630910,HOWARD CO.,BIG SPRING,5/22/2016,Tornado,3,0,0,75000,0,TX,0,0,4.01,500,MORITA,32.25,-101.6411,32.2092,-101.5923
631198,GLASSCOCK CO.,GARDEN CITY,5/22/2016,Tornado,3,0,0,45000,0,TX,0,0,3.71,200,GARDEN CITY,31.9235,-101.5261,31.8892,-101.4775
626063,HALL CO.,TURKEY,5/23/2016,Tornado,3,0,0,150000,0,TX,0,0,9.19,800,TURKEY,34.3133,-100.7257,34.3935,-100.8542
640996,FORD CO.,BLOOM,5/24/2016,Tornado,3,0,1,0,0,KS,0,0,14.7,675,HOWELL,37.5031,-100.1355,37.6862,-100.2077
641014,NESS CO.,BEELER,5/24/2016,Tornado,3,0,0,0,0,KS,0,0,8.52,300,LAIRD,38.2619,-100.1344,38.3348,-100.0077
641244,FORD CO.,(DDC)DODGE CITY ARPT,5/24/2016,Tornado,3,0,0,0,0,KS,0,0,1.9,150,(DDC)DODGE CITY ARPT,37.8614,-100.0489,37.8838,-100.0301
641261,HODGEMAN CO.,JETMORE,5/24/2016,Tornado,3,0,0,0,0,KS,0,0,4.8,700,JETMORE,38.1961,-100.0382,38.2616,-100.0515
641258,EDWARDS CO.,CENTERVIEW,5/24/2016,Tornado,3,0,0,0,0,KS,0,0,8.3,1100,BELPRE,37.8645,-99.2707,37.9473,-99.1692
626910,OTTAWA CO.,NILES,5/25/2016,Tornado,3,0,3,0,0,KS,0,0,3.48,100,NILES,38.9955,-97.4365,38.9981,-97.3718
626912,DICKINSON CO.,SOLOMON,5/25/2016,Tornado,4,0,5,0,0,KS,0,0,21.61,900,CHAPMAN,38.9917,-97.3713,38.9557,-96.9717
638068,FALLON CO.,BAKER ARPT,6/11/2016,Tornado,3,0,7,1500000,0,MT,0,0,3,200,BAKER,46.31,-104.25,46.36,-104.27
635465,GREENWOOD CO.,TETERVILLE,7/7/2016,Tornado,3,0,0,100000,10000,KS,0,0,4.19,1144,EUREKA ARPT,37.96,-96.45,37.9219,-96.3901
658562,HOWARD CO.,KOKOMO RUZICKA ARPT,8/24/2016,Tornado,3,0,20,10000000,0,IN,0,0,8.63,300,VERMONT,40.4613,-86.1884,40.499,-86.0319
655274,ALLEN CO.,MILAN CENTER,8/24/2016,Tornado,3,0,0,0,0,IN,0,0,5.16,500,GEORGETOWN,41.1475,-84.9187,41.1953,-84.8425
649103,TRAILL CO.,TAFT,8/27/2016,Tornado,3,0,0,0,0,ND,0,0,3,300,HILLSBORO,47.49,-97.1,47.4334,-97.0495
656435,SALINE CO.,GYPSUM,10/6/2016,Tornado,3,0,0,0,0,KS,0,0,6.48,140,NEW CAMBRIA,38.7815,-97.4704,38.8596,-97.4039
661844,MORGAN CO.,DANVILLE,11/29/2016,Tornado,3,0,0,0,0,AL,0,0,6.2,175,BASHAM,34.4406,-87.0913,34.5043,-87.0147
665863,DEKALB CO.,IDER,11/30/2016,Tornado,3,1,9,0,0,AL,0,0,8.36,206,SULPHUR SPGS,34.7298,-85.704,34.78,-85.57
662323,POLK CO.,OCOEE,11/30/2016,Tornado,3,2,0,0,0,TN,0,0,4.6,155,BENTON,35.1109,-84.7264,35.1598,-84.6711
676496,FORREST CO.,BONHOMIE,1/21/2017,Tornado,3,4,56,9000000,49500,MS,0,0,14.13,900,MACEDONIA,31.2738,-89.3478,31.384,-89.1461
673054,BROOKS CO.,SAND HILL,1/22/2017,Tornado,3,2,0,500000,0,GA,0,0,6.34,700,BARNEY,30.9998,-83.5841,31.0351,-83.4852
673083,COOK CO.,GREGGS,1/22/2017,Tornado,3,7,45,1500000,0,GA,0,0,10.9,700,MASSEE,31.0351,-83.4852,31.1092,-83.3226
673095,BERRIEN CO.,NEW LOIS,1/22/2017,Tornado,3,2,0,500000,0,GA,0,0,7.42,700,ALLENVILLE,31.1092,-83.3226,31.1557,-83.2095
673010,DOUGHERTY CO.,PRETORIA,1/22/2017,Tornado,3,5,32,300000000,0,GA,0,0,23.36,2200,ACREE,31.4373,-84.3447,31.5989,-83.9964
673013,WORTH CO.,RED ROCK,1/22/2017,Tornado,3,0,31,5000000,0,GA,0,0,14.01,2200,DOLES,31.5989,-83.9964,31.7096,-83.7969
673016,TURNER CO.,HOBBY,1/22/2017,Tornado,3,0,25,5000000,0,GA,0,0,18.5,2200,REBECCA,31.7096,-83.7969,31.8478,-83.5272
675328,ORLEANS PAR.,LEE,2/7/2017,Tornado,3,0,33,0,0,LA,0,0,10.09,600,MICHEND,30.0105,-90,30.0232,-89.8415
